ts,battery_v,solar_i,temp,cpu,comm,flags,qx,qy,qz,qw,extra0,extra1,extra2,extra3,extra4,extra5,extra6,extra7,iso_flag,iso_score,lr_batt_flag,rule_flag,combined_flag
1764963332,3.8916609287261963,0.19567665457725525,24.699420928955078,20,0,0,1.0,0.0,0.0,0.0,-1.4356544017791748,-0.4599105715751648,1.5460727214813232,0.3123040795326233,-0.45764458179473877,-1.291295051574707,-1.0639188289642334,0.2568727731704712,0,-0.0780644979807138,0,0,0
1764963392,3.885637044906616,0.2059713900089264,24.164003372192383,20,0,0,1.0,0.0,0.0,0.0,-0.852425754070282,-0.2819380760192871,1.0224884748458862,0.5608930587768555,0.8912743926048279,1.1551954746246338,-0.2887133061885834,-0.8203820586204529,0,-0.1110394520402318,0,0,0
1764963452,3.893444061279297,0.18628215789794922,23.421316146850586,26,0,0,1.0,0.0,0.0,0.0,-0.02705554850399494,-0.14512404799461365,0.5565339922904968,-1.0408564805984497,-0.05168484151363373,1.9993131160736084,-0.15081234276294708,0.19287998974323273,0,-0.08617583290323733,0,0,0
1764963512,3.9024956226348877,0.20157310366630554,23.702457427978516,21,0,0,1.0,0.0,0.0,0.0,0.6247470378875732,-1.1490744352340698,-1.1053578853607178,0.4828132688999176,-1.5946712493896484,-1.1113252639770508,-0.1271667331457138,1.1776436567306519,0,-0.07572619700064093,0,0,0
1764963572,3.8759469985961914,0.21350516378879547,24.218555450439453,16,0,0,1.0,0.0,0.0,0.0,-1.1148780584335327,1.308007001876831,-0.0702115148305893,-0.31304553151130676,-0.8511532545089722,0.5383012890815735,0.13347329199314117,-0.5808884501457214,0,-0.10265500033676778,0,0,0
1764963632,3.8974905014038086,0.21720276772975922,22.34029769897461,22,0,0,1.0,0.0,0.0,0.0,-0.6192317605018616,1.4284251928329468,-1.0355379581451416,-0.011518731713294983,-0.9370370507240295,-1.2453616857528687,-0.30261412262916565,-0.9919815063476562,0,-0.07858565963607256,0,0,0
1764963692,3.8928911685943604,0.20407751202583313,24.23332977294922,7,0,0,1.0,0.0,0.0,0.0,-0.2053556889295578,0.02558855153620243,1.0044643878936768,1.0890740156173706,1.8785241842269897,0.24456162750720978,0.39020663499832153,1.6381480693817139,0,-0.03889014490242659,0,0,0
1764963752,3.9043004512786865,0.18519213795661926,22.387874603271484,23,0,0,1.0,0.0,0.0,0.0,0.056335460394620895,0.20653757452964783,-0.1364680826663971,0.24987520277500153,-1.1113156080245972,0.5399393439292908,0.208156019449234,-0.31742334365844727,0,-0.11071628445120951,0,0,0
1764963812,3.889765739440918,0.1975168138742447,22.87233543395996,19,0,0,1.0,0.0,0.0,0.0,0.318820595741272,2.0344250202178955,0.6880452632904053,-1.065051794052124,-0.9049648642539978,0.6470067501068115,0.13824111223220825,-1.3048479557037354,0,-0.06772699906227975,0,0,0
1764963872,3.8737401962280273,0.20774675905704498,21.851715087890625,16,0,0,1.0,0.0,0.0,0.0,0.04146062210202217,1.0436519384384155,0.04484089836478233,1.9211180210113525,-2.267958402633667,0.495900422334671,-0.20020125806331635,0.4376004636287689,0,-0.06057888202500805,0,0,0
1764963932,3.8835256099700928,0.2044510543346405,22.0594539642334,15,0,0,1.0,0.0,0.0,0.0,-0.8339491486549377,0.270864874124527,0.6596251726150513,0.07020651549100876,-0.4971553683280945,0.5119301080703735,0.2675166130065918,0.001707415678538382,0,-0.12083457685558069,0,0,0
1764963992,3.8991713523864746,0.19887538254261017,22.276905059814453,22,0,0,1.0,0.0,0.0,0.0,-1.1107200384140015,0.1984228938817978,-0.3717624247074127,-0.6119206547737122,-1.8661203384399414,-0.803311288356781,0.272273987531662,-1.3194628953933716,0,-0.0689724773225332,0,0,0
1764964052,3.8898894786834717,0.1960596889257431,22.030614852905273,13,0,0,1.0,0.0,0.0,0.0,0.2250186949968338,-0.18433181941509247,-0.8576589822769165,-0.5272430777549744,-0.4110378921031952,1.1592695713043213,-0.7379534244537354,-0.9911081790924072,0,-0.10188861219181061,0,0,0
1764964112,3.902893304824829,0.18012551963329315,22.314502716064453,10,0,0,1.0,0.0,0.0,0.0,1.9415236711502075,0.3702140748500824,-0.2003748118877411,0.4898870885372162,1.395931601524353,-1.2403252124786377,0.5306369662284851,-0.8566910624504089,0,-0.035409185339205174,0,0,0
1764964172,3.8637003898620605,0.1851046234369278,22.483882904052734,19,0,0,1.0,0.0,0.0,0.0,1.7539145946502686,0.8204511404037476,-0.6836197376251221,1.7441248893737793,1.9336017370224,-1.0039507150650024,-0.6193678975105286,0.15948373079299927,0,-0.054454159195618745,0,0,0
1764964232,3.8978073596954346,0.20227164030075073,21.650020599365234,25,0,0,1.0,0.0,0.0,0.0,0.039565395563840866,-0.1285780370235443,1.641085147857666,-0.7143747210502625,-0.25879010558128357,-0.5420981645584106,-0.2433946281671524,-0.20954318344593048,0,-0.10638548843605466,0,0,0
1764964292,3.893439292907715,0.2054804414510727,21.789012908935547,23,0,0,1.0,0.0,0.0,0.0,-0.4471100866794586,-0.29457420110702515,0.04446189105510712,1.8496429920196533,1.1857352256774902,-0.007615404669195414,0.4127180576324463,0.6296995878219604,0,-0.09398082597337004,0,0,0
1764964352,3.8853917121887207,0.19132466614246368,21.13274383544922,15,0,0,1.0,0.0,0.0,0.0,0.44291773438453674,-0.6668310761451721,-0.3883674144744873,-1.0082579851150513,1.3561807870864868,-2.5884854793548584,0.4152490496635437,0.46702706813812256,0,-0.05520928438932893,0,0,0
1764964412,3.905449628829956,0.19373765587806702,22.143457412719727,26,0,0,1.0,0.0,0.0,0.0,-0.19623461365699768,0.1182650700211525,-0.5970456004142761,-1.0777286291122437,-0.7191290259361267,0.7233335971832275,-1.8500933647155762,0.6261175274848938,0,-0.07827810172104877,0,0,0
1764964472,3.892179489135742,0.20035627484321594,21.849853515625,26,0,0,1.0,0.0,0.0,0.0,-0.6293798089027405,1.336962103843689,-2.9281466007232666,1.9674869775772095,1.6082146167755127,-0.8877721428871155,-0.9683466553688049,-0.46287769079208374,1,0.0013282645239313107,0,0,1
1764964532,3.879589319229126,0.2020329385995865,21.226293563842773,18,0,0,1.0,0.0,0.0,0.0,-2.665316581726074,-0.9589776992797852,1.8969584703445435,-0.10216529667377472,-0.3040676414966583,0.2199457287788391,-1.3722760677337646,0.0009248331189155579,0,-0.04714542801820143,0,0,0
1764964592,3.8853344917297363,0.20681361854076385,21.226625442504883,25,0,0,1.0,0.0,0.0,0.0,-0.06389112025499344,-0.39987990260124207,0.475272536277771,1.6077308654785156,0.5230112671852112,-0.8360958099365234,0.74418705701828,-2.096893787384033,0,-0.05604551331628099,0,0,0
1764964652,3.8733081817626953,0.19342970848083496,21.214401245117188,21,0,0,1.0,0.0,0.0,0.0,2.01318359375,-0.5835235714912415,-1.118762731552124,-0.1569933444261551,0.7770654559135437,-0.4544990062713623,3.2682275772094727,-0.8304134011268616,0,-0.030901128441737535,0,0,0
1764964712,3.9011306762695312,0.21678750216960907,20.55498504638672,19,0,0,1.0,0.0,0.0,0.0,-0.9987319707870483,1.0182489156723022,0.12808015942573547,-0.6701218485832214,-0.5485643148422241,-0.40098774433135986,0.17848210036754608,-1.6768966913223267,0,-0.07602811484389516,0,0,0
1764964772,3.90661358833313,0.18344324827194214,20.53382682800293,12,0,0,1.0,0.0,0.0,0.0,0.09444975107908249,1.1749705076217651,0.9832539558410645,0.48967814445495605,0.7544158101081848,0.48613858222961426,1.9486184120178223,-1.0954720973968506,0,-0.03781050179846729,0,0,0
1764964832,3.8918166160583496,0.2089758664369583,21.654592514038086,25,0,0,1.0,0.0,0.0,0.0,1.5278114080429077,0.25827258825302124,0.9046729803085327,1.021700382232666,-0.7446542978286743,-1.6099694967269897,-0.6529975533485413,-1.5312341451644897,0,-0.05001714528069129,0,0,0
1764964892,3.5308823585510254,0.20645131170749664,42.540321350097656,21,2,0,1.0,0.0,0.0,0.0,-0.13218656182289124,-0.40886637568473816,-1.1008614301681519,-0.7518647313117981,0.7466884851455688,0.6097995638847351,1.341823935508728,1.5210092067718506,0,-0.009054468088861178,1,1,1
1764964952,3.882253408432007,0.1959579735994339,21.951438903808594,15,0,0,1.0,0.0,0.0,0.0,-0.33302175998687744,-0.3543243110179901,-0.2339431792497635,-0.16337347030639648,0.5681238174438477,-1.343091607093811,-0.5252269506454468,0.22755101323127747,0,-0.11578282797205774,0,0,0
1764965012,3.874336004257202,0.19707639515399933,21.813386917114258,20,0,0,1.0,0.0,0.0,0.0,-1.1014760732650757,-0.5212379693984985,1.3568438291549683,0.12558521330356598,-1.2621835470199585,-1.1189017295837402,0.5443650484085083,0.2388039529323578,0,-0.08797656161100537,0,0,0
1764965072,3.8882224559783936,0.190354585647583,21.5316162109375,23,0,0,1.0,0.0,0.0,0.0,-0.45710939168930054,-0.19425849616527557,1.120809555053711,-0.21212388575077057,-1.432198405265808,0.9499333500862122,-1.1325933933258057,-0.9766653776168823,0,-0.07546233369871697,0,0,0
1764965132,3.8930840492248535,0.18928097188472748,22.02977752685547,22,0,0,1.0,0.0,0.0,0.0,0.3891330063343048,-0.34939759969711304,-1.8647217750549316,-0.8332023024559021,-1.5844913721084595,0.25806868076324463,-1.3086668252944946,0.11884225159883499,0,-0.06805978563736798,0,0,0
1764965192,3.9015214443206787,0.19768555462360382,22.596097946166992,15,0,0,1.0,0.0,0.0,0.0,0.7785452604293823,-0.863592803478241,0.00333833834156394,0.4478011131286621,0.8306593894958496,-0.22045639157295227,0.25374671816825867,-0.25161316990852356,0,-0.11213517350777791,0,0,0
1764965252,3.874230146408081,0.20628486573696136,21.909181594848633,19,0,0,1.0,0.0,0.0,0.0,-0.5767424702644348,0.0038213548250496387,0.13709869980812073,1.2045053243637085,2.3539791107177734,-1.769458532333374,-0.3623906672000885,-2.5468568801879883,0,-0.01674641915655567,0,0,0
1764965312,3.8855974674224854,0.17950069904327393,22.59512710571289,23,0,0,1.0,0.0,0.0,0.0,1.6066627502441406,-1.2879880666732788,0.6220073103904724,-1.2542657852172852,-2.017899513244629,-0.17651385068893433,0.8576761484146118,0.8518603444099426,0,-0.04089587865234301,0,0,0
1764965372,3.8986196517944336,0.2122567743062973,22.868993759155273,25,0,0,1.0,0.0,0.0,0.0,-0.1507393717765808,0.22781294584274292,0.5225569605827332,0.1798204481601715,0.46040117740631104,-0.3565099537372589,1.1629607677459717,-0.9203770160675049,0,-0.11227664784560831,0,0,0
1764965432,3.875797986984253,0.22050468623638153,22.474550247192383,21,0,0,1.0,0.0,0.0,0.0,1.4731501340866089,0.940445601940155,-0.45391350984573364,0.5195009708404541,-0.7345547080039978,-0.7928347587585449,0.03045426309108734,0.4733782410621643,0,-0.10676199065599279,0,0,0
1764965492,3.879917860031128,0.19989915192127228,22.545795440673828,17,0,0,1.0,0.0,0.0,0.0,1.3993414640426636,-1.0256136655807495,0.1017310693860054,0.3270306885242462,1.9709744453430176,-0.09006142616271973,0.8545413613319397,-2.17441725730896,0,-0.05195756094452664,0,0,0
1764965552,3.8758459091186523,0.199162557721138,22.55762481689453,24,0,0,1.0,0.0,0.0,0.0,-0.06741449236869812,1.1412099599838257,-0.8019313216209412,-0.342810720205307,0.8140702843666077,-0.34584084153175354,-0.11176718026399612,0.009158650413155556,0,-0.11556785771694461,0,0,0
1764965612,3.873581647872925,0.2067946344614029,24.221229553222656,24,0,0,1.0,0.0,0.0,0.0,-0.9827066659927368,-0.12744973599910736,-1.2114982604980469,-1.2593915462493896,0.51103675365448,-0.0017423669341951609,0.075398288667202,0.6011300086975098,0,-0.11028242842208769,0,0,0
1764965672,3.879681348800659,0.19241145253181458,22.70572280883789,23,0,0,1.0,0.0,0.0,0.0,1.1543537378311157,0.2207256406545639,0.2644273042678833,0.24032166600227356,0.8313363790512085,-0.7504703998565674,-0.23933862149715424,1.3751460313796997,0,-0.09960930351792185,0,0,0
1764965732,3.89469313621521,0.21088428795337677,23.68115234375,23,0,0,1.0,0.0,0.0,0.0,0.6851053237915039,-0.25368013978004456,1.2907828092575073,-0.7428730130195618,1.4581860303878784,0.9692361950874329,2.0496623516082764,-0.713647723197937,0,-0.0690792888921205,0,0,0
1764965792,3.8796584606170654,0.20455209910869598,23.75101089477539,22,0,0,1.0,0.0,0.0,0.0,1.8312419652938843,0.4493405520915985,-1.1138054132461548,0.17845961451530457,-0.7845373153686523,-1.786228060722351,-1.3939846754074097,1.1461139917373657,0,-0.05019331504228963,0,0,0
1764965852,3.8811163902282715,0.20475029945373535,24.583309173583984,18,0,0,1.0,0.0,0.0,0.0,-0.4798969328403473,-0.307329386472702,0.8542521595954895,1.7243918180465698,0.6453508138656616,-1.0046100616455078,-0.3309233784675598,1.129003643989563,0,-0.07981708007582877,0,0,0
1764965912,3.905719518661499,0.1812913864850998,24.476741790771484,19,0,0,1.0,0.0,0.0,0.0,-0.40141260623931885,-3.5079925060272217,-1.4054566621780396,-0.9749258756637573,0.05335455760359764,-0.4337148666381836,-0.5873821377754211,-0.28462231159210205,0,-0.033052856973286304,0,0,0
1764965972,3.8786232471466064,0.19796223938465118,24.850439071655273,18,0,0,1.0,0.0,0.0,0.0,1.4479360580444336,0.6663513779640198,-0.1011379212141037,-0.42812249064445496,1.609449028968811,1.497803807258606,0.6174374222755432,0.6571263670921326,0,-0.08064278707615957,0,0,0
1764966032,3.880631923675537,0.20849961042404175,25.553178787231445,21,0,0,1.0,0.0,0.0,0.0,2.5806846618652344,-0.6259896755218506,-0.5717746019363403,-0.16325724124908447,0.26454707980155945,0.17524196207523346,1.957356572151184,1.9885249137878418,0,-0.025169104454783153,0,0,0
1764966092,3.8832309246063232,0.2281152456998825,25.405609130859375,13,0,0,1.0,0.0,0.0,0.0,0.7457210421562195,-1.420230507850647,0.08540304005146027,-0.057986654341220856,-0.14512847363948822,-0.8394975662231445,2.059168577194214,0.07234670221805573,0,-0.06382872282983493,0,0,0
1764966152,3.9008233547210693,0.20749664306640625,25.628644943237305,16,0,0,1.0,0.0,0.0,0.0,0.49138522148132324,-0.17774750292301178,1.9857677221298218,-1.2803893089294434,0.29914554953575134,-0.40671950578689575,0.0086705656722188,-1.7593249082565308,0,-0.06845342053791725,0,0,0
